ciiu,cumulative_investment_world,cumulative_investment_lac,cagr_investment_world,cagr_investment_lac,elasticidad_empleo_fdi_world,elasticidad_empleo_fdi_lac,cagr_production,cagr_exports,share_imports_china,elasticidad_empleo_producto,rca_peers,razon_insumos_presentes,share_energy,razon_electricidad_gasto_total,institutional_intensity
1062.0,7508.26149241796,127.080000038147,34.91331166962608,30.328475680585612,0.9322748315886255,0.4171988647236677,0.9430979478313839,8.467337295181965,0.04333772512242598,-8.444322944990708,0.9097745057576192,0.4577338422447118,0.0839026819187107,0.011793028688701714,0.331
1071.0,7508.26149241796,127.080000038147,34.91331166962608,30.328475680585612,0.9322748315886255,0.4171988647236677,7.080689769015969,8.268329080954807,0.05197111456526311,-0.7922753806985939,1.1210085284325944,0.6311644907798766,0.020860536516290204,0.01434948505121969,0.331
1072.0,7508.26149241796,127.080000038147,34.91331166962608,30.328475680585612,0.9322748315886255,0.4171988647236677,-6.210975795586416,12.36257081204859,0.0113427889206649,0.8487119755797824,19.627205598504567,0.45236013986013984,0.027303144272241776,0.008857929257224922,0.331
1073.0,6626.230807046891,81.880000076294,25.093385534712944,17.869817205206818,1.1743408881551243,0.7289853837084733,-1.2117159008094291,8.703492108347843,0.018733885726302354,2.7759382232293426,1.1953319254863384,0.5394179894179899,0.022229614186223566,0.013286893885837377,0.331
1074.0,7508.26149241796,127.080000038147,34.91331166962608,30.328475680585612,0.9322748315886255,0.4171988647236677,11.572206656343198,9.390354024027747,0.09602323206874445,-0.17309506338545297,1.7740142291005083,1.0,0.022570384438096815,0.016426842567670824,0.331
1075.0,7508.26149241796,127.080000038147,34.91331166962608,30.328475680585612,0.9322748315886255,0.4171988647236677,22.526062540728688,3.004353599947729,0.1073137626643523,-0.8740119099823537,0.386776020111786,0.6135015051206393,0.015127261779664643,0.01855636896350147,0.331
1079.0,7508.26149241796,127.080000038147,34.91331166962608,30.328475680585612,0.9322748315886255,0.4171988647236677,1.7374160453177634,6.78162453487452,0.1085818407728597,-5.032464480205739,3.066181175662474,0.34724285430702434,0.018004680778518054,0.015616067634235916,0.3585540242007451
1080.0,8390.292177789028,172.28,44.733237804539215,42.7871341559644,0.6902087750221266,0.10541234573886207,7.211125624856707,8.584037058562476,0.09656425791848865,0.9612144556278457,2.2037766014320974,0.5,0.01626304214219605,0.013429265425954545,0.3447770121003726
1101.0,7935.810289116267,251.7599975276005,40.674350834633465,26.841471843611096,0.8966221370170495,0.6837304001347309,13.320306616132061,3.9795446842580073,0.0050698574250063475,-1.382459272422627,1.552195915984056,0.39047619047619053,0.035080533836078134,0.015210809268108886,0.713
1102.0,16758.015100218356,265.5299964785595,38.89588425238172,77.00511788054436,0.9555425651671696,1.1168963445520537,-20.435151629476643,3.928356464440008,0.062446017792332754,2.702871901424861,1.0082808630771432,0.4153241647403925,0.02387588966090062,0.015210809268108886,0.713
1103.0,26034.701799993203,199.81999790191801,41.176304640035724,143.11442622983094,0.808049631322367,0.9717442345735074,-14.157323989102155,3.1985182962374736,0.00022372783962517525,0.8529607755454451,2.7695069984096836,0.2777777777777779,0.040572926440245544,0.0135019189784053,0.713
1104.0,7481.328400443505,331.239995055201,36.615463864727715,10.895809531257793,1.1030354990119724,1.2620484545305997,4.800997027434617,6.513211845479283,0.007874928698615176,-1.0575381409779745,3.406677737076575,1.0,0.01805262346350911,0.015210809268108886,0.713
1200.0,16758.015100218356,265.5299964785595,38.89588425238172,77.00511788054436,0.9555425651671696,1.1168963445520537,-30.508916133379405,-0.2777841589498564,0.011534896238790237,-0.17383541137213812,0.07153317893934841,0.714285714285714,0.01315181817459185,0.008519657100168419,0.317
1311.0,1168.699984876812,14.300000190735,62.32479322274156,92.64985325160279,0.9944167157929378,0.9245945928471204,-15.996978189494904,-0.6403082110069902,0.15508714347987168,0.7899786091704811,11.910152726001522,0.20950402294973658,0.0069885294810720505,0.04863900607001734,0.376
1312.0,2569.434080259126,23.6800000596045,52.94775023244135,53.01907258857264,0.9553648337442826,1.0305127911086376,-3.4693704325226116,-0.39860864888281444,0.16056056648333247,2.9207118741397933,1.6001441757154617,0.20783178492807647,0.011214986543986602,0.05114995280156503,0.37413387423935096
1313.0,2569.434080259126,23.6800000596045,52.94775023244135,53.01907258857264,0.9553648337442826,1.0305127911086376,-2.6327850080585913,1.8251287444677633,0.3285056098545174,4.98930631539701,1.4188597611824576,0.5199821480029374,0.10978650215564288,0.027587806376617785,0.6785507334557604
1391.0,7663.838581670971,23.6800000596045,34.61197036870064,53.01907258857264,0.8438423169677562,1.0305127911086376,-2.613575620691466,1.8267383787614166,0.33530424127105596,3.0296742307163127,0.2160590521258973,0.3429065398904287,0.0043698508107757545,0.05114995280156503,0.376
1392.0,5681.864493826409,23.6800000596045,69.51995065710878,53.01907258857264,0.8037277110707648,1.0305127911086376,-0.4782927988954411,2.574207131743811,0.40837065814736634,31.873949118748037,1.0396735921509856,0.3012900279129632,0.0036956308327783967,0.03398787573980011,0.5206418343302519
1393.0,7663.838581670971,23.6800000596045,34.61197036870064,53.01907258857264,0.8438423169677562,1.0305127911086376,-1.5139547905650308,1.3552401894399546,0.17273281723924694,9.253606478640016,0.34257355167821146,0.7738095238095228,0.012660580287956455,0.041339249527365916,0.376
1394.0,3970.16817564144,331.7199993133545,43.57070724214114,97.35884286739305,0.9163129516956273,0.8035444662244167,4.262586175907379,2.8838212722336776,0.43847522651561016,-1.2506115192516385,5.001485545907156,0.13966666666666666,0.005775892054231143,0.04690583013766524,0.376
1399.0,11357.508987700501,33.059999928474,25.653233495260142,13.388291925542495,0.7713716822398852,1.1364309893701545,8.313478016727238,3.0816148664221554,0.3909675929173295,0.894808331467176,1.5233966740822389,0.17520881296544533,0.02616339472852121,0.03443030629018019,0.5171350927318833
1410.0,6.219999952317,9.6500000953675,113.3866678189574,46.324926625801396,0.8360837399016445,0.7840541563084691,-0.5941960053261641,1.8382170695633748,0.3522381743799971,13.966587994035208,2.830672926624974,0.6027503505422278,0.0024761248605041524,0.025962300099957137,0.70698224852071
1511.0,400.989999815227,9.6500000953675,9.662379518723219,46.324926625801396,1.5421482924283378,0.7840541563084691,-3.05700123011704,-5.998665480565757,0.042049604194799396,0.9798253648593185,1.5037579738117253,0.17832329251161783,0.020860474211047315,0.028589889635050252,0.6651814300960512
1520.0,3436.841991555059,609.25,53.87894573805288,194.7176857347861,0.94404034451764,0.6435137197698176,-6.357393984691528,2.866945140919186,0.40573315830584256,1.0295360594670613,2.664880536427498,0.7547619047619046,0.0035077535542589714,0.01516505507061619,0.5164176791975862
1610.0,9411.760202011583,3228.700000762939,49.385566802382485,222.08953156571977,0.5106314930934075,0.649969533397112,-3.8773873063221553,0.5332651223450613,0.007492427421566682,1.511613032895792,0.5819557796754183,0.12212225227099369,0.00664523153548566,0.01205683470372155,0.516
1621.0,14791.960111846092,1956.050001144409,32.62396446541004,213.6113621451654,0.7190551328615041,0.9395521457859335,-7.824874638556523,3.140572887605053,0.054558134127558826,0.5495855956171201,1.015251194952506,0.0941487706193588,0.013846295058414462,0.06479495911074505,0.42864
1622.0,14791.960111846092,1956.050001144409,32.62396446541004,213.6113621451654,0.7190551328615041,0.9395521457859335,-5.136097828473862,2.131823433714719,0.093483154690134,2.618001155586103,0.40686665277664585,0.058823529411764705,0.004663824500673957,0.025160206536125836,0.516
1623.0,14791.960111846092,1956.050001144409,32.62396446541004,213.6113621451654,0.7190551328615041,0.9395521457859335,-3.82662336897035,5.484186550631565,0.025288213067475855,2.6853611045483174,0.20405419642431552,0.15740740740740736,0.003946321478163265,0.013115658519351267,0.516
1629.0,14791.960111846092,1956.050001144409,32.62396446541004,213.6113621451654,0.7190551328615041,0.9395521457859335,0.04680996053920694,3.247690612942322,0.4742193449281009,-220.94304423479187,0.48041922944093834,0.28119956089661974,0.018709408743822792,0.006206401273256298,0.5131054059875907
1701.0,20172.1600216806,683.400001525879,15.86236212843759,205.13319272461104,0.9274787726296008,1.229134758174755,-2.7610962612375056,1.358473263950044,0.014761028218514395,-6.869330524203438,1.0124869222847248,0.23763244560896363,0.050804405911411596,0.028223851016296587,0.3826086956521739
1702.0,14791.960111846092,1956.050001144409,32.62396446541004,213.6113621451654,0.7190551328615041,0.9395521457859335,-1.1512414002511906,3.5492239962438443,0.2577447817729044,-3.1941605387828558,1.1538309532100997,0.2583333333333333,0.010321411590358886,0.027702467115967556,0.348
1709.0,14791.960111846092,1956.050001144409,32.62396446541004,213.6113621451654,0.7190551328615041,0.9395521457859335,2.6004789842774434,3.3384956560879475,0.3698503794706848,1.2392053029335037,1.7555710936503819,0.20275329537350478,0.018425215065755157,0.02197820863346847,0.5267004663669322
1811.0,53116.07967815366,344.2000007629395,31.68846690050097,102.56659636230552,1.1388652403775816,1.3294973809402166,-3.028562495460352,4.038173232478837,0.28662371471037856,5.753742458758823,2.5764310471609484,0.3113109613346805,0.007003596080876448,0.016283361470832987,0.4323447295983591
1812.0,728.867288930229,5.0,41.326441704012275,0.0,1.276969050903172,0.7840541563084691,4.853477386479588,-2.0602913709735327,0.06797183516844543,-3.005034224282528,1.891538512801452,0.19047619047619047,0.005797203744965381,0.021711148627777316,0.713
1920.0,105503.2920673771,848.8000035047535,22.05049209698966,67.55996389634433,1.0007614298519913,1.3413402061377901,-5.283812164319645,5.79559163206238,0.028077118037702773,0.526438527244234,1.8899408649263976,0.1068757529787384,0.019083481777919707,0.004140975146501831,0.07331818181818182
2011.0,110975.15202490769,473.599999380112,27.822349872123574,89.85502348905285,0.9543788306559128,1.4298600037056783,-9.907541847588863,3.7998428181625687,0.14915972176190487,-0.076412923246267,0.32496035209312013,0.19981454759684866,0.04910849134687689,0.013869367038943344,0.5808761734540473
2012.0,12284.645222966077,53.764999433756,43.138621376777074,56.273655772227514,0.7144462528605737,0.9510834864237153,6.983923139451642,6.833312248004142,0.010091782014782603,-0.011979376100321192,1.2650874930228153,0.26952978199651145,0.01814468401262843,0.012403760611918703,0.24
2013.0,5857.474438928005,102.279998867512,54.966403381725115,38.74597930013255,0.6966886369589785,1.797538312811443,-3.461131409763263,2.7286675794421678,0.06819009355940477,-3.9937118810435193,0.9076881150755929,0.13598445760883204,0.044643684203953315,0.023619346576357732,0.24
2021.0,18711.81600700415,5.25,31.310839371829037,73.80133224432248,0.7322038687621689,0.10462866003598766,-1.867268114919196,3.499452488816579,0.2065577371034469,4.939635389941243,2.70430669874792,0.3023255813953488,0.004306312318869048,0.01290968452980535,0.24
2022.0,12284.645222966077,53.764999433756,43.138621376777074,56.273655772227514,0.7144462528605737,0.9510834864237153,-3.9629551344814606,2.683073827374849,0.06611651640327187,0.24047202428684472,1.2594489747388127,0.21187939271831918,0.00831855197137052,0.01224286958210588,0.5012394366197184
2023.0,12052.09300030473,2.875,31.33543514986782,36.90066612216124,0.8920180297503584,0.9510834864237153,2.412471609103628,4.095697702818457,0.09842264810319475,-1.4285361192086687,1.1089636559200104,0.5967576619855759,0.00597784942102088,0.01450649523947191,0.49
2029.0,5392.369993605312,0.5,31.3600309279066,0.0,1.051832190738548,1.1738294875533353,-2.493729607072437,6.181674191052378,0.27445205485392327,-7.394830677040889,0.7343798638812703,0.21758970882729817,0.011906092867617941,0.018108875708043776,0.47653437707741825
2030.0,12052.09300030473,2.875,31.33543514986782,36.90066612216124,0.8920180297503584,0.767244331870833,-20.07791104074058,0.029850904520256627,0.09715034198495047,0.4449960447745037,0.07696406752622904,0.24966986617583642,0.038010376128962686,0.02490113326963438,0.2772210526315789
2100.0,38063.21359455336,256.50000190734903,38.77157045338902,25.621084094746884,0.8278679050575293,1.79893013689756,-19.784711794506606,6.3806554301162555,0.18327360021851907,-0.6269570237440035,1.879288620383512,0.27377451436007066,0.013741038746283426,0.013049743947694077,0.45199170124481314
2211.0,26406.552078397188,336.2000007629395,38.31279522671268,1270.6722074458949,0.7756568273914382,1.9274822851640816,3.172101188807419,4.286200899620063,0.09314098348825237,1.6063263402566175,0.38404495007395145,0.08383000313147365,0.03930180261057033,0.03999901266930905,0.407
2219.0,26406.552078397188,336.2000007629395,38.31279522671268,1270.6722074458949,0.7756568273914382,1.9274822851640816,-2.5561404091148043,3.1689259491141986,0.36993499980692596,0.944308375052816,0.19429849590001558,0.20602580712262247,0.006865743443844665,0.023897657128225495,0.5022674158025434
2220.0,26406.552078397188,336.2000007629395,38.31279522671268,1270.6722074458949,0.7756568273914382,1.9274822851640816,-0.5852954328787741,3.610011856279516,0.32607965943610057,14.300082374930927,1.064631982011171,0.20729988790267703,0.008812531315013463,0.031235965863201366,0.5187573587993621
2310.0,14749.890562241017,415.89999961853,37.85402000003635,2515.7233307970428,0.7234457497253471,2.0560344334306033,-5.056344469616681,3.141151171566192,0.3061804170559446,0.20254897662360452,0.5979915049886341,0.2777673027900889,0.057614916636095144,0.0435155135795042,0.48586645768025083
2391.0,3961.8524105135552,54.189998626709,29.11766206433162,0.0,0.7410578809252812,0.8035444662244167,-0.7145079593154802,1.057545476517574,0.0595762582028883,17.687851409288932,5.270333835820034,0.06449722449722443,0.10482785714335663,0.045691917325891424,0.377
2392.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-6.40993471945952,0.3143221656583428,0.2981974410231498,0.05397725120793688,1.0792170110904158,0.31752912186379934,0.2179956241085356,0.045691917325891424,0.3311818181818182
2393.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-13.406677215769635,-0.0036571359872894504,0.4181953033778517,-0.7002653661980489,5.85306770408035,0.22582437275985634,0.079136815270888,0.045691917325891424,0.329
2394.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-6.12060112042887,2.2109460837951067,0.004016890270275216,0.7234761041433493,1.670233634817807,0.25023342670401494,0.14997753177816964,0.030888749043200082,0.377
2395.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-3.8342263335671922,4.829165662092083,0.15573546950673586,5.106828083232404,0.6962912049697592,0.4099116569704808,0.019915411694765243,0.027428886108371037,0.377
2396.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-1.3812055893288822,0.13131667058872143,0.16887327778690653,3.252825123504783,0.15773079261941758,0.4866666666666667,0.010834699794879792,0.014366427197865989,0.377
2399.0,25897.1099121809,123.82,66.08419525463391,5.46510782594769,0.8764904847043901,0.5356613967581393,1.2895640136067588,3.5774494994750716,0.21734733014423827,-1.3165343368391174,0.6939405873834337,0.19043005801517632,0.04178522337028315,0.0218989842011594,0.3738947368421052
2410.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-3.0902768562111493,3.7271972889652893,0.04277155637764396,0.8992679815986193,0.528510798562422,0.047548735137609544,0.027891271786540064,0.031009497107509772,0.2689302325581395
2420.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-2.1462115229540224,9.881082890066462,0.10349381656277722,9.788421470149787,1.0478450628966547,0.0667636361167731,0.008902663949895813,0.028702757854096872,0.24013949401045281
2431.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,-1.2208031453828538,3.7271972889652893,0.04277155637764396,4.73318157614487,2.671443934957419,0.047548735137609544,0.008261817884115782,0.05631917177205838,0.2689302325581395
2432.0,14929.481161347227,89.00499931335449,47.60092865948276,2.732553912973845,0.8087741828148356,1.2958479150943714,1.168960048246448,6.804140089515876,0.0731326864702106,-6.627967327102303,0.0344277974601849,0.057156185627191325,0.01982751073162269,0.06846498891545516,0.16
2511.0,11173.1336759415,25.8300000596045,45.294100040610985,48.548673777458845,0.8206278310807589,0.8110419993035188,5.277219966351598,6.674424011411895,0.20969108448550378,-1.0624475739697685,0.9561616362090612,0.038537549407114624,0.003263236285884309,0.016539561494433544,0.435
2512.0,165997.6263570995,71.21000009536749,62.843343040925085,44.58708172766144,0.7747748575843354,0.5106572029975112,10.018517189349495,3.2425937622223344,0.11911402676905941,-0.5168866086474503,0.41388653193964225,0.15836940836940852,0.004790696017179198,0.019441999296713582,0.435
2513.0,165997.6263570995,71.21000009536749,62.843343040925085,44.58708172766144,0.7747748575843354,0.5106572029975112,-1.756458109556347,-1.4861445661354278,0.060613008734042316,-7.343510849598696,0.2190739685444017,0.18358974358974361,0.012810589536865962,0.018045635790745154,0.585283950617284
2520.0,165997.6263570995,71.21000009536749,62.843343040925085,44.58708172766144,0.7747748575843354,0.5106572029975112,0.9684831438313557,8.662464026095208,0.03149520166854892,-2.1623216978303157,0.07208042412043421,0.47089947089947065,0.0032256659749094817,0.026131876528602986,0.53795
2591.0,166435.98362064562,41.850000524521,59.35744886341614,48.16940679948195,0.9616376242590863,0.5178868357660552,-0.18495301795886654,4.179799679861551,0.31170953235064336,-1.1480892513904002,0.08147706401275867,0.17975231911358028,0.012197360206418779,0.02137216076291886,0.22989241379310343
2592.0,166435.98362064562,41.850000524521,59.35744886341614,48.16940679948195,0.9616376242590863,0.5178868357660552,0.31736411775762363,4.179799679861551,0.31170953235064336,-26.02350892819516,0.2254434167439328,0.17975231911358028,0.012300509204346312,0.019218504600048307,0.28089472162393414
2593.0,166435.98362064562,41.850000524521,59.35744886341614,48.16940679948195,0.9616376242590863,0.5178868357660552,-4.32865708388781,3.2343880833720196,0.2627595594973212,-0.1181195689095885,0.1944919237658607,0.1826903137280987,0.002933672478971727,0.02650725975430687,0.5906523148728228
2599.0,166435.98362064562,41.850000524521,59.35744886341614,48.16940679948195,0.9616376242590863,0.5178868357660552,-2.291963233641381,5.125211276351083,0.36065950520396556,4.219383414917191,0.5163419276974384,0.17681432449906184,0.007531411727626177,0.018902895460874772,0.5566133074548436
2610.0,320822.1190382575,588.600002741814,80.39258604123918,65.38047853278304,0.728921884087912,1.032635805350392,-5.6380573869785895,5.774708277713336,0.16662226077139317,0.9431550509866643,0.03772807085312589,0.22301912686665892,0.024675818011126692,0.09307279107516088,0.46386708591727577
2620.0,12049.848203033713,18.600000190735,38.3223116855931,83.7090556293752,1.1943533644302606,0.4856530092368831,-4.854082721595754,5.885463532536939,0.21053328058177936,2.0933980215713963,0.02190968606251846,0.41916834073696824,0.000759383470549879,0.04230919583537682,0.7793149171270719
2630.0,166435.98362064562,41.850000524521,59.35744886341614,48.16940679948195,0.9616376242590863,0.5178868357660552,-8.370969720621257,3.060175036752155,0.25934059230519185,-0.6231436848308034,0.028571598205078465,0.29242581066651824,0.0012395374780829506,0.08646543673715752,0.6388499544802977
2640.0,9142.730896004814,41.850000524521,38.572275437215595,48.16940679948195,1.102576999315702,0.5178868357660552,-6.5889162551986065,1.5732368781093298,0.36750811428544544,4.1260994441511345,0.4739448976211847,0.4361111111111111,0.0015364960456281153,0.06851620966441505,0.602926661555865
2651.0,6235.613588975915,65.100000858307,38.82223918883809,12.629757969588695,1.0108006342011433,0.5501206622952274,-4.689480179152539,3.570892389010072,0.14752196279870755,3.2588897679335953,0.020481944170160273,0.15275350194606557,0.0011789287823485023,0.045145334801752604,0.648196623870982
2652.0,9142.730896004814,41.850000524521,38.572275437215595,48.16940679948195,1.102576999315702,0.5178868357660552,-0.13129934291840062,2.7518305046386304,0.1988394962891097,-27.587279377743247,0.07107831428701918,0.15048978798978802,0.0015690809492041582,0.03716257053388092,0.6749811320754717
2660.0,9142.730896004814,41.850000524521,38.572275437215595,48.16940679948195,1.102576999315702,0.5178868357660552,0.3085136757910112,5.7736582956958715,0.0858771324427889,90.51212426158662,0.018769003636000557,0.2843809523809527,0.001134084903554793,0.03716257053388092,0.7298573396037127
2670.0,4732.813792042642,41.850000524521,41.087869300297,48.16940679948195,1.0338205597963954,0.5178868357660552,1.191050059432297,1.8939104258479444,0.23165211040430334,1.2848867998313889,0.3715760576507393,0.30720782951260067,0.005042271542436246,0.030891732067964497,0.6520705977054928
2710.0,3230.013995109367,44.744999575615495,43.353499411755905,0.0,1.0568404853916475,0.8035444662244167,2.3005064320244406,6.4711268169073355,0.12684160022089758,4.20474832526504,0.1234883527602283,0.0587356691763635,0.0016760878263379153,0.033810883006405876,0.74
2731.0,5524.811994971826,81.99999880790699,41.03832632671272,59.3556927450992,0.9650752784638283,0.7090929743424865,92.69641460715638,3.1394256089902317,0.3109345738602618,0.16590051323165897,0.42076066635807186,0.2938290019933425,0.0006936028562989265,0.03676030692714538,0.6349437534806015
2732.0,5524.811994971826,81.99999880790699,41.03832632671272,59.3556927450992,0.9650752784638283,0.7090929743424865,-7.214117915761897,6.515999977771703,0.11812172350422283,0.34766243215795445,0.25753118035706,0.0379746835443038,0.002055726954920918,0.029462062953201078,0.74
2733.0,5524.811994971826,81.99999880790699,41.03832632671272,59.3556927450992,0.9650752784638283,0.7090929743424865,28.733497933772423,4.757074213090351,0.20504323434206337,0.15529863152712642,0.011144169116348536,0.13231930773946118,0.0034925771516870533,0.03676030692714538,0.5421341570270453
2750.0,7819.609994834284,98.899996757507,38.72315324166953,106.0816275206097,0.8733100715360091,0.8680652863897458,-5.215540928700779,5.415969272617027,0.4317248387673928,0.014533937014065168,0.5418592221270917,0.45854299724716946,0.0020284116557475074,0.014789058813527293,0.6074448145680659
2790.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,8.061668067118365,5.707237174154023,0.14978931763845718,-2.8472520788046207,0.18626443432227585,0.09814389046276127,0.0042654926402593135,0.03636039602973356,0.6076989980770332
2811.0,1172.086460227225,66.79999866485599,23.839828112878536,145.50840403986152,0.8251056326519158,0.9154577776331105,41.03930620457463,3.0475126126030982,0.12573704560570997,-0.308945282917504,0.03447009783216537,0.1495481988026922,0.004306877208130682,0.025886614710186846,0.7139435395265983
2812.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-5.243618837513486,3.3885501472950663,0.15829609844272519,-1.2322422651968894,0.05347926326129475,0.10322578131844506,0.00389017404612828,0.020966946046897368,0.5119917590978341
2813.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-2.6094462468854718,3.8447906388962227,0.18195288241861002,2.0250897156086376,0.2595587172148191,0.10605994279318494,0.0032740820154880702,0.025037381136035503,0.7347750889183345
2814.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-3.167165369803615,2.0695855777969507,0.17174905699038062,0.4500800745242671,0.010404169252171164,0.04666339271602431,0.004397840299710172,0.026244813173632905,0.764
2815.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-1.2391157936953556,4.462885237796743,0.3668427156347371,10.748215259050586,0.15274991826653395,0.38443140047066426,0.0013099927224506404,0.0191935905355756,0.6781010147379885
2816.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,-0.3295074290778577,3.955164381295062,0.2024628660818871,11.617778209338006,0.019309124502455567,0.3106734844297032,0.004506059082001776,0.023859208465303358,0.7663369921448264
2817.0,10778.964867424529,66.79999866485599,37.974282887594434,145.50840403986152,1.074484245073735,0.9154577776331105,-13.761592905228959,4.750089251642087,0.24082131311203567,1.0403565020990344,0.21212659659596111,0.27355538877946295,0.0013151392718763714,0.020709809331433356,0.519372166844244
2818.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,0.29946403433747104,3.3701410277904964,0.14446771354683122,48.5820310975784,0.1374663548301151,0.08422149516391686,0.0019522912990386733,0.03765416476295823,0.7562352941176471
2819.0,15188.636690959194,217.2499999046325,33.84239609171924,1299.716193213209,0.9862356066428534,1.2708437213337431,-0.6065058977172799,4.707658866518738,0.20024251630022744,9.714676548664606,0.20431056519573698,0.22666275867761104,0.003915054983622038,0.018461311865629205,0.7031541366155285
2821.0,1172.086460227225,66.79999866485599,23.839828112878536,145.50840403986152,0.8251056326519158,0.9154577776331105,3.3086733275373037,4.840035594155534,0.13610262021923486,-0.9457809429563045,0.48362660435910015,0.3484239453357101,0.00284345215676901,0.03281337325583674,0.5323840000000002
2822.0,1172.086460227225,66.79999866485599,23.839828112878536,145.50840403986152,0.8251056326519158,0.9154577776331105,1.3583160644120795,5.0888156309661925,0.15838612326619944,-3.5704531518299953,0.08571989717670853,0.08937639514441503,0.0012829506077148658,0.02053074777793562,0.6482267041038421
2823.0,8040.719801161968,66.79999866485599,31.8161654160765,145.50840403986152,0.867307040236728,0.9154577776331105,0.5987859150803132,2.300892172773672,0.08023033067827197,3.1777323750833317,0.03778970764193871,0.07150146702385508,0.005643491546943838,0.026828001947622988,0.764
